Symbol 1,Symbol 2,APR,SHARPE,
INTU,VRTX,-0.0191569681044849,-0.0146663633476678,-660.156842105263
CVX,UPS,-0.0189245057030333,-0.015352825770481,-346.754210526316
AXP,BLK,-0.0188977182376938,-0.047587095710647,-792.43192631579
MDT,VRTX,-0.0188878043266719,-0.0345055414338489,-357.879423631579
AAPL,ORCL,-0.018872536893607,-0.0290075877574226,-211.071052631579
LMT,TMO,-0.0188135860353272,-0.032314125044429,-967.171313684211
AVGO,VRTX,-0.0187771811593136,-0.0111391867922392,-802.557795263158
ADP,ZTS,-0.018649667131637,-0.10257966957917,-378.704454736842
AAPL,AVGO,-0.0184192326890843,-0.073320469906091,-678.526216315789
ACN,XOM,-0.0182871517525292,-0.011207731866861,-387.215263157895
ABT,CVS,-0.0181551236004206,-0.0767634789851746,-204.302631578947
MA,UNH,-0.018134247300215,-0.0590228823768276,-822.701592631579
PG,PM,-0.0181003303578632,-0.117727345178528,-244.353684210526
CVX,SPGI,-0.0176712250428944,-0.015396509105715,-502.052105263158
JNJ,UNH,-0.0175344910566119,-0.122109463547143,-658.269487368421
ADP,CAT,-0.0174541736836751,-0.0524282100349425,-423.469191578947
BMY,CSCO,-0.0174423196387853,-0.0795811239226454,-119.623157894737
NOC,ZTS,-0.0173590235567184,-0.0599328934333197,-630.019923157895
GE,PM,-0.0173217253556758,-0.0118801366683125,-175.104210526316
BDX,BLK,-0.0171882936582072,-0.0544079221223354,-882.622641578948
JNJ,ZTS,-0.0169179043041671,-0.109102874641717,-340.618421052632
BLK,MCD,-0.0168536433970279,-0.0950817475578141,-879.546805263158
ADI,BAC,-0.0167572122435055,-0.0219955696313557,-191.651574526316
AMD,JPM,-0.0167489042843891,0.0541487767492754,-217.727368421053
CVS,DUK,-0.0166327211001637,-0.0754644928552883,-200.412105263158
CMCSA,TMUS,-0.0165193362740479,-0.0661135185710947,-173.598421052632
COST,CVS,-0.0160616214717478,-0.0423177717703033,-558.511052631579
AMD,UNH,-0.0160128636475727,0.0264341328497543,-578.044224210526
AXP,SBUX,-0.015823217117989,-0.0239593341028388,-232.172105263158
CRM,XOM,-0.015760285765399,0.0640380239682807,-269.196842105263
LMT,SCHW,-0.0156063393054391,-0.0027205325457482,-495.224712631579
AXP,ZTS,-0.0155633471584693,0.0100037731880425,-321.965789473684
AMD,CME,-0.0155209377744586,0.0639113972800595,-295.878656842105
CRM,RTX,-0.0153382315648727,0.0381836164302093,-267.717894736842
ADBE,BAC,-0.0150125404028313,0.0331936272752265,-434.590024
CVX,T,-0.0149840516225461,-0.0236356418795331,-188.853157894737
HON,NOC,-0.0148916501489433,-0.0451017484126775,-652.77518631579
BLK,PG,-0.0148913944227047,-0.0574840406608238,-777.63192631579
ABBV,VRTX,-0.0148332527971053,-0.0156246267853004,-410.125789473684
HD,NOC,-0.0147758379486507,-0.0296185549476832,-754.379061578947
ADI,AXP,-0.0147067676698537,0.000215630855799089,-313.739445263158
AXP,VZ,-0.0146978120044063,0.00120342021887228,-207.097894736842
ABT,ADP,-0.0146639023727383,-0.0511160234099943,-323.843928421053
ADP,HD,-0.0145604219670932,-0.0645778751228671,-503.063593157895
ACN,UNH,-0.0144724372134304,-0.068152028743423,-774.437382105263
MS,PFE,-0.0143722808388452,-0.00198183521311462,-130.901578947368
LIN,LMT,-0.0142773384945158,-0.0360009827979959,-743.460027368421
CME,NKE,-0.0140883081978469,-0.0144005874883356,-315.632670736842
CVS,MA,-0.0140299007154799,-0.0185774092883116,-433.143157894737
AVGO,PG,-0.0139358524113201,-0.00627816003658737,-679.034637368421
ADP,CVX,-0.0138956706898512,-0.0191654727652717,-381.507086315789
CVS,NFLX,-0.0138318889912906,0.0624918220220038,-280.628421052632
RTX,TXN,-0.0137272523615376,-0.019140802672278,-257.483684210526
ANTM,WMT,-0.0136432481364356,-0.022208460440522,-605.664750526316
PEP,PFE,-0.0136011194505717,-0.0304714450044174,-214.104058947368
SBUX,T,-0.0134121745011397,-0.0224443789274571,-96.2568421052632
ADBE,AXP,-0.013361554109356,0.0395202509183126,-556.677894736842
JNJ,LOW,-0.0132117180323948,-0.0398465373718443,-361.601052631579
COP,CVX,-0.0129546530132868,-0.0641665340588709,-278.614210526316
HON,MMM,-0.0128005747340899,-0.092756272323427,-328.502631578947
BLK,MDLZ,-0.0126587373574889,-0.05063744314541,-697.252978947369
DIS,TMUS,-0.0124362347230161,0.0078042013889617,-233.977894736842
MO,UNH,-0.012387798279266,-0.0254194973834965,-531.992828526316
NKE,ORCL,-0.0120219230345278,0.0121321780061326,-184.560856
CB,HON,-0.0117243308018363,-0.0550973177105902,-389.744808421053
ADP,GE,-0.0116856875499516,-0.00247227264019452,-285.550244210526
BMY,JPM,-0.0115283015652076,-0.011229420790922,-198.134736842105
ADP,PG,-0.0114477586521345,-0.046722601898505,-354.799717894737
LOW,PYPL,-0.011330736719399,0.0523649450891432,-266.506315789474
GS,WFC,-0.0113169540195487,-0.0411373037744714,-345.304387894737
KO,MDT,-0.0111558079845473,-0.0603626951025185,-154.370351263158
NOW,PFE,-0.0111534532096809,0.0602238357916207,-522.654736842105
BLK,UNH,-0.0110949420959438,-0.0523617264305774,-1119.18772947368
BMY,SBUX,-0.0110129848705985,-0.00185800215578346,-151.006842105263
DIS,PYPL,-0.0110090568331362,0.0546448318550344,-181.845263157895
BMY,TMO,-0.0109802665801976,-0.020735854201801,-612.429232631579
CVX,INTC,-0.0109584898480758,0.0391773447824168,-209.035789473684
AXP,USB,-0.0108414642638643,-0.0212843785489138,-205.787894736842
AAPL,CVS,-0.0108159793135163,0.0162927344383313,-234.75
MDT,PFE,-0.0107933558984846,0.00162791163988556,-143.633634157895
AXP,HON,-0.0107398659713081,-0.00402135119485002,-344.721052631579
BLK,MRK,-0.0106688561419974,-0.00868485594840583,-724.293245263158
CVX,LMT,-0.0106407985991873,-0.000784386558056969,-598.345238947368
UNH,UNP,-0.0105983952997534,-0.0318696535060135,-699.278675789474
CVX,RTX,-0.0105676353549379,-0.0253066109863258,-262.823157894737
AXP,DE,-0.0105250360363973,0.0237516479834963,-497.148421052632
BDX,VRTX,-0.0105138224079118,0.0167214843995897,-511.774925789474
GE,WFC,-0.0105119467329838,0.0137460755031557,-114.315263157895
BMY,PG,-0.0104168745087043,-0.0513885416699817,-216.895789473684
JPM,UNH,-0.0103354267439481,-0.00694979010793075,-606.055803157895
ADBE,CVX,-0.0101802783259154,0.0671403777353235,-568.585263157895
GILD,VRTX,-0.0100661134386348,0.00752302498882577,-326.282451263158
MRK,UNH,-0.0100512929794194,-0.0224197196306644,-571.478174736842
DUK,LMT,-0.00985042554314219,-0.0246413381823262,-536.791554736842
ADBE,PM,-0.00983408975901912,0.0421417508717977,-502.970526315789
CSCO,JNJ,-0.00952439161455088,-0.0336158192901686,-219.441052631579
MA,NOC,-0.0095179678472953,0.0288155077761585,-803.999923157895
BMY,CMCSA,-0.0095117329713319,-0.0124218296210837,-116.742631578947
ADP,VZ,-0.00938095421511598,-0.023643046342391,-263.83656
AAPL,NOC,-0.00936899610733566,0.0379430877571856,-605.606765263158
RTX,SCHW,-0.00927240234215088,0.00153090958614126,-159.702631578947
ADP,WMT,-0.00903968308548719,-0.0112973246243836,-336.237086315789
AAPL,PYPL,-0.00885030612776805,0.0546006192535909,-221.110526315789
MDT,ORCL,-0.00883374856477137,0.0171089198161503,-162.674686789474
BAC,NOW,-0.00880425823075959,0.0810377429715949,-506.089497684211
ORCL,VRTX,-0.0087466047719279,0.0465964790519169,-335.102631578947
GS,KO,-0.00871518166639351,-0.00171843106927194,-365.014789210526
NOC,SPGI,-0.008595176441069,0.02239141696387,-798.198870526316
CVS,NEE,-0.00855413354503975,0.0129552026873876,-169.271071578947
HD,PYPL,-0.00843530573968954,0.0694907485537511,-369.882822631579
AAPL,CB,-0.00843136111551535,0.0351915768654669,-342.576387368421
DE,LMT,-0.00830414803812551,0.0215056844657485,-770.725238947368
CB,MDT,-0.00824374101870806,-0.00860901515424797,-294.180021526316
CAT,PM,-0.0082278132012692,0.0142548850175833,-313.023157894737
DE,T,-0.00797111474963175,0.0376248754933572,-361.233157894737
AAPL,WFC,-0.00786047776605148,0.0701000099742859,-183.056315789474
PFE,TMO,-0.00783877537360311,0.0338826012878671,-588.071864210526
BMY,UNH,-0.00779236664388561,-0.0191925464674477,-558.451592631579
DUK,UNH,-0.00775744973605264,-0.0118955098474205,-589.97054
PFE,SO,-0.00766077746842575,0.0171308997241947,-122.611578947368
CMCSA,GILD,-0.00753507857236146,0.00252867433309997,-102.606135473684
NOC,ORCL,-0.00744232551809643,0.037294526071525,-534.433607368421
INTU,KO,-0.00733924358897298,0.0346061431789046,-456.647769736842
ANTM,MS,-0.00730973467978746,0.0263377885297898,-562.59054
ADI,XOM,-0.00721240680781321,0.0577449165348692,-253.273129473684
BAC,NKE,-0.00713914672347693,0.0409298733429416,-148.954564210526
GOOGL,VRTX,-0.00710664035282038,0.0434830087465319,-2505.58578947368
CRM,UNH,-0.0068934932564364,0.0635765935033348,-656.418961052632
COST,UNH,-0.00688898668297899,0.00219525829747193,-948.069487368421
AVGO,VZ,-0.00665812761870332,0.0467658125821469,-588.071479473684
PFE,UNH,-0.00643857101758949,0.0185799646341844,-534.094224210526
ORCL,TMUS,-0.00642198972962871,0.0396940274988659,-202.07
ANTM,UNH,-0.00634513506712375,-0.0466350966044024,-965.783185263158
AVGO,NOC,-0.00621917971379915,0.0524164326841174,-1001.88877105263
CVS,PLD,-0.00617474720369904,0.0292056067829242,-213.274528052632
DIS,UNH,-0.00604687411223548,0.0366219533910222,-585.043171578947
ADBE,CVS,-0.00597933968786724,0.0618067627728314,-493.875263157895
C,DE,-0.00587947671820488,0.0407103937921502,-390.402631578947
CRM,CVS,-0.00574349824077713,0.0828122764348351,-266.860526315789
INTU,PFE,-0.00568680901630481,0.0567708858895046,-445.911052631579
DIS,JPM,-0.00561724062465796,0.0303897837599575,-224.726315789474
AXP,UNP,-0.0055988967210342,0.0459274720406043,-372.522872631579
BA,CI,-0.00548270439176513,0.0795057985924412,-389.658642105263
BMY,GS,-0.00538476278818156,0.0338610332875909,-378.635440526316
ADI,PM,-0.00530953402433287,0.0378359784697639,-260.032076842105
XOM,ZTS,-0.00494671508843125,0.0720306924312655,-261.499473684211
CB,UNH,-0.00491991704285766,0.0297947722494107,-684.640611578947
AMAT,PFE,-0.00490958624137206,0.0935488137306551,-156.329473684211
NOW,PM,-0.00484989145208692,0.0837189926133458,-574.47
AXP,GS,-0.00479376557742051,0.038670474231795,-459.800703684211
IBM,NKE,-0.00478823895764835,0.0469832899579567,-252.946119157895
AMZN,PFE,-0.004785883304946,0.0771473007677122,-164.820973684211
HON,PFE,-0.00473685271327251,0.0447393497965514,-239.198421052632
KO,SCHW,-0.0047363886744114,0.0435796329128395,-126.861980263158
ADP,HON,-0.00461949416246321,0.0085691382927351,-401.459717894737
GE,PFE,-0.00449652016211566,0.0764191057375711,-123.288947368421
CVS,MCD,-0.00433310496888839,0.0217863371052711,-337.1733
ANTM,UNP,-0.00432032276279881,0.0407802213677334,-698.689202105263
GE,VRTX,-0.00427731824427513,0.0930038447660073,-337.534736842105
ANTM,CI,-0.00423444339650725,0.01286851521794,-738.994445263158
CME,HON,-0.00406343916888818,0.02791982943018,-389.311288421053
ADBE,ADP,-0.00405510132431086,0.0506649765376687,-613.41656
SBUX,VRTX,-0.00397101976312109,0.0679708294594741,-340.895263157895
ADP,DIS,-0.00395920453738374,0.0436190612241607,-315.026033684211
ADI,ADP,-0.00394296322107557,0.0399558966889801,-370.478110526316
BMY,MDT,-0.00381339591518359,0.021758495814748,-167.991002578947
IBM,TMUS,-0.00380918556097709,0.0490373678892163,-270.455263157895
AMD,VRTX,-0.00375526425567385,0.101287850784526,-360.011578947368
MA,PM,-0.00361965523234053,0.0530514682249297,-442.238421052632
CSCO,LMT,-0.00360247535523628,0.0429279070964917,-474.365238947368
MCD,UNH,-0.00348708292529243,0.0274449256808818,-726.731734736842
CB,SCHW,-0.00338786820489079,0.0372710653778956,-266.671650526316
CME,INTU,-0.00336750614001802,0.0633222701364247,-596.02392
BMY,HON,-0.00330422904767147,0.0312181212413897,-263.555789473684
MDLZ,PM,-0.00329616764418383,0.0193911784706162,-163.974736842105
CMCSA,PEP,-0.00328067088014572,0.0255450981071289,-204.673532631579
CME,QCOM,-0.00323108288539897,0.0869812214144866,-334.317284210526
AXP,CAT,-0.00311664922201227,0.0565362390869657,-366.730526315789
NFLX,TMUS,-0.00301276012081431,0.0903044530504883,-319.121578947368
MO,PM,-0.0029208388241807,0.019178321241872,-151.529656947368
ADP,SBUX,-0.00288773558257893,0.0406508440978901,-288.910770526316
CVX,PG,-0.00277664558570645,0.065243970405931,-309.968421052632
MDLZ,PFE,-0.00275907267072384,0.0523542672854771,-112.159473684211
ISRG,JNJ,-0.00274809789511865,0.0661163245204961,-384.457894736842
DIS,MA,-0.00263403150658559,0.0531506687536122,-441.372105263158
GOOG,VRTX,-0.00252696141690301,0.0701742305743189,-2512.62789473684
HON,UNH,-0.00230362285457175,0.0435279675550486,-671.476855789474
CB,DIS,-0.00209534931785493,0.0588371098893376,-303.311124210526
CVS,HON,-0.00209343446689536,0.0436026639218118,-281.918421052632
AAPL,IBM,-0.0020445096914824,0.0712436967924795,-279.456315789474
LMT,MS,-0.0020339674000609,0.0673680380700499,-510.001028421053
PM,TMO,-0.00198290009431101,0.0677677539780706,-639.887127368421
KO,MMM,-0.00193580279675176,0.0257341501384191,-201.856717105263
AAPL,UNH,-0.00188684339246148,0.0639394651190155,-624.308434736842
AXP,CMCSA,-0.00187166483888446,0.0709854121807199,-197.907894736842
BLK,CSCO,-0.00179230943345099,0.0475411259486167,-680.359294736842
MO,NOC,-0.00147488618479885,0.0509899140025833,-513.291159052632
CMCSA,PG,-0.00136264409502374,0.0511386724249785,-183.107894736842
AMGN,UNH,-0.00134527650966543,0.047223666205521,-726.839487368421
ABT,UNH,-0.00129891919683067,0.0465265521792845,-593.861066315789
PM,SBUX,-0.00111752472879523,0.0620472055972102,-178.464736842105
C,KO,-0.00101093615900894,0.0601887410295645,-111.329348684211
KO,PM,-0.00100028402660146,0.0429253082729125,-164.367769736842
CI,INTU,-0.000963117513619105,0.0900058874607939,-651.400747368421
GE,KO,-0.000767978347807619,0.077986249799098,-134.025664473684
GE,NOC,-0.00069337218093346,0.0881723387627282,-536.865712631579
CVX,DHR,-0.000686340971729371,0.0934360934630649,-423.141950526316
ADBE,XOM,-0.000505954825778754,0.12082044657413,-496.211578947368
ADBE,KO,-0.00041872125198994,0.0822155907304407,-461.891980263158
NFLX,T,-0.000348920891570126,0.114636064632508,-207.515789473684
NOC,UPS,-0.000254492759874769,0.0785765844142866,-642.900975789474
NKE,SO,-0.000230876498118593,0.0756876467464534,-186.315592842105
AMD,BAC,-0.000158120353286106,0.126660572750645,-129.200550315789
ABT,PFE,-9.60348200341743E-05,0.0724116382898267,-161.582631578947
CVS,SO,-4.96285881252945E-05,0.0591309485933676,-165.331578947368
ACN,PFE,0.000203730741135555,0.0787680365266566,-342.158947368421
DE,WFC,0.000255242983893567,0.082628865671477,-382.652105263158
CVS,LOW,0.0002647135502023,0.0771239192257719,-280.145789473684
BMY,CVS,0.000506966987767754,0.0630609128278215,-168.893157894737
NFLX,PM,0.000638687651689507,0.115291951697278,-289.723684210526
NFLX,SBUX,0.000895219366344735,0.123183547900005,-262.742105263158
GS,PFE,0.00094998098833865,0.0903423828278682,-354.278072105263
AVGO,MMM,0.00100453720911919,0.0837898204375233,-677.61621631579
BMY,TXN,0.00109958225859885,0.0752494093064642,-238.263684210526
JPM,WFC,0.00115644424217076,0.0668790329561331,-164.803684210526
ANTM,DIS,0.00116667851183316,0.0902888884197579,-584.453697894737
BMY,ZTS,0.00118191381949218,0.0659040693894071,-240.800526315789
INTU,RTX,0.00139710350182765,0.0973438744844686,-489.488421052632
HD,ORCL,0.00162042509035087,0.083918418341109,-359.843348947368
CAT,DE,0.00170606687384334,0.0739661889100768,-551.017894736842
CVS,LIN,0.0018405168881932,0.0792295990749152,-407.080577894737
C,CVS,0.00189308068057992,0.0840788586836284,-143.312631578947
HD,JNJ,0.00192426402566537,0.0729089941823537,-464.977559473684
AMD,T,0.0019772797754527,0.130361309677436,-115.373157894737
CSCO,NFLX,0.00203528573218548,0.129815369110901,-231.358421052632
LMT,NKE,0.00206290626528216,0.096621073084087,-544.619252842105
GOOG,GOOGL,0.00216168049802512,0.120861252892966,-4487.90631578947
ISRG,VZ,0.00230033602752466,0.100127876889813,-260.042105263158
MO,VRTX,0.00239212899949703,0.0989394745205554,-313.960183263158
CI,UNH,0.00248405567588694,0.0747100431317658,-739.583918947369
ANTM,INTU,0.00258199411016791,0.103921589110681,-877.600013684211
JNJ,PFE,0.00258459760827368,0.0843344838344149,-225.991052631579
PYPL,UPS,0.00259994703159361,0.119865779348808,-258.404736842105
CB,GS,0.00265716396162396,0.0793836201000546,-504.824459473684
DUK,PM,0.00273706031261889,0.081689415643333,-209.507368421053
SCHW,TMUS,0.00286614847533473,0.100755865381165,-197.338421052632
CVS,ISRG,0.00287101759771402,0.102319337790974,-303.002631578947
PG,TXN,0.00293451099782782,0.0903690878912801,-304.628947368421
CRM,IBM,0.00301588424856192,0.12266538952863,-311.566842105263
ADI,GS,0.0030532954363196,0.0936878516705972,-460.67909631579
LMT,MMM,0.00310231354476453,0.0870782757843372,-570.219449473684
AXP,TMO,0.00314815197459972,0.117950306342654,-693.594495789474
SBUX,VZ,0.00323354084105065,0.0939423851431008,-126.408947368421
MMM,TMUS,0.00323625360680291,0.0952337497019883,-272.333157894737
BAC,DIS,0.00329626963866803,0.0976000631470816,-136.199497684211
HON,KO,0.00338122774810023,0.0843054333571787,-249.935138157895
AVGO,UNP,0.00341008639516249,0.0992997937960768,-753.496457368421
AMD,KO,0.00348816938851049,0.135631311077263,-156.502506578947
CVS,PEP,0.00355082899966108,0.0882206440599363,-256.824058947368
JNJ,PM,0.00355414446245028,0.0861274899813085,-277.806315789474
ANTM,JPM,0.00356159450194715,0.0964442743629974,-605.466329473684
MMM,RTX,0.0035760307135122,0.0914572396805347,-234.697368421053
BMY,MMM,0.00365931974378975,0.0900686540731976,-215.477368421053
BLK,PEP,0.00367231536391022,0.0897510640709285,-799.197564210527
QCOM,USB,0.00369765107110975,0.126309560134688,-182.653890526316
MCD,TXN,0.00398023209123721,0.0939040151287491,-406.54382631579
AXP,GE,0.00401917668316676,0.107583975709024,-228.811578947368
HD,VRTX,0.00409766184142391,0.108348626070811,-555.048085789474
CVX,MDLZ,0.00411280869768427,0.10222798760493,-229.589473684211
ACN,PG,0.0042936632756716,0.0933606134645728,-432.881578947368
HON,NFLX,0.00443932774893607,0.13445283814028,-375.291052631579
ADBE,AVGO,0.00459262979488817,0.102691463693616,-937.651479473684
CVS,IBM,0.00467242332107998,0.100958506733546,-231.962105263158
CVX,DUK,0.00498903218382329,0.109253371405043,-275.122105263158
CVS,GE,0.00503364878022761,0.110356367626839,-166.008947368421
AAPL,BMY,0.00505687700713398,0.108010868353536,-216.387368421053
AMZN,BAC,0.00514030453416559,0.122455154934961,-148.255734526316
ISRG,NEE,0.00514571752769699,0.113991312397279,-285.017913684211
AAPL,AXP,0.00518501288704676,0.126489047764194,-297.552631578947
CMCSA,UNH,0.00519519234168886,0.104023609140938,-524.663697894737
HON,PM,0.00529856602159451,0.104383621530873,-291.013684210526
IBM,VZ,0.00543387237933324,0.104586764805708,-189.001578947368
HD,XOM,0.00563505498506167,0.126814258105407,-385.858612105263
NFLX,NOW,0.00594458396339492,0.133365880154708,-658.747368421053
DHR,PM,0.0059793924759981,0.114618818246165,-357.527213684211
JPM,NKE,0.00612063567363319,0.1174002157775,-237.481382315789
GE,UNH,0.00624482026251094,0.122501098357194,-555.567382105263
PYPL,SCHW,0.00626400356966617,0.150157256705206,-145.205789473684
LOW,PM,0.00629659839156771,0.116426861447855,-289.241052631579
KO,UPS,0.00647216083394597,0.119059343190323,-240.060927631579
ACN,AXP,0.0065452954676426,0.121632490356814,-447.681578947368
GOOGL,UNH,0.00655580844598536,0.115569020203621,-2723.61843473684
C,CME,0.00659100633052279,0.118588976882519,-250.705498947368
MDLZ,NKE,0.00660293603371276,0.116740088901318,-175.863487578947
BMY,ORCL,0.00674283494465477,0.121050344442381,-145.214210526316
CAT,SCHW,0.00676519673581355,0.118195661709229,-275.517368421053
MMC,VRTX,0.00686941742713709,0.121351805067442,-418.506842105263
ISRG,MDLZ,0.00690436931178029,0.122184364234667,-270.626315789474
